rank,row,col,utility,suitability,basis_match
2985,194,157,0.49062926,0.21635272,1
2986,194,30,0.49062926,0.21635272,1
2987,21,34,0.49061617,0.21633258,1
2988,105,158,0.49061617,0.21633258,1
2989,21,30,0.49061617,0.21633258,1
2990,62,128,0.49056697,0.21625692,1
2991,238,8,0.4905638,0.21625201,1
2992,238,136,0.4905638,0.21625201,1
2993,74,9,0.4905638,0.21625201,1
2994,230,194,0.4905638,0.21625201,1
2995,147,65,0.4905638,0.21625201,1
2996,126,59,0.49055457,0.21623781,1
2997,176,130,0.49050176,0.21615656,1
2998,159,10,0.49049592,0.21614762,1
2999,230,192,0.49049443,0.21614529,1
3000,121,67,0.49048853,0.21613623,1
3001,8,125,0.49048853,0.21613623,1
3002,204,67,0.49048853,0.21613623,1
3003,178,128,0.4904852,0.21613109,1
3004,119,63,0.4904852,0.21613109,1
3005,23,154,0.49042678,0.2160412,1
3006,157,123,0.4903934,0.21598986,1
3007,194,26,0.4903714,0.21595602,1
3008,19,165,0.4903714,0.21595602,1
3009,109,27,0.4903714,0.21595602,1
3010,8,126,0.49036717,0.21594949,1
3011,118,191,0.49035403,0.2159293,1
3012,152,125,0.49030155,0.21584852,1
3013,226,68,0.49030155,0.21584852,1
3014,66,127,0.49030155,0.21584852,1
3015,242,9,0.4902884,0.21582833,1
3016,70,9,0.4902884,0.21582833,1
3017,225,67,0.4902426,0.21575786,1
3018,176,131,0.49023724,0.21574959,1
3019,196,158,0.49023587,0.21574749,1
3020,110,157,0.49023587,0.21574749,1
3021,196,31,0.49023587,0.21574749,1
3022,103,34,0.49023587,0.21574749,1
3023,17,160,0.49023587,0.21574749,1
3024,25,32,0.49023587,0.21574749,1
3025,9,130,0.4902227,0.21572727,1
3026,123,196,0.49019748,0.21568845,1
3027,117,193,0.49015698,0.21562614,1
3028,11,127,0.49015698,0.21562614,1
3029,225,195,0.49012908,0.21558322,1
3030,148,58,0.49003857,0.21544397,1
3031,109,36,0.49002457,0.21542245,1
3032,104,155,0.49002457,0.21542245,1
3033,17,31,0.48995954,0.21532239,1
3034,112,158,0.48995954,0.21532239,1
3035,15,159,0.48995954,0.21532239,1
3036,101,32,0.48995954,0.21532239,1
3037,101,160,0.48995954,0.21532239,1
3038,21,29,0.48990685,0.2152413,1
3039,21,35,0.48990685,0.2152413,1
3040,104,157,0.48990685,0.2152413,1
3041,235,132,0.48990685,0.2152413,1
3042,146,57,0.48989365,0.21522102,1
3043,106,37,0.4898855,0.21520847,1
3044,191,27,0.4898855,0.21520847,1
3045,22,164,0.4898855,0.21520847,1
3046,17,37,0.4898855,0.21520847,1
3047,20,27,0.4898855,0.21520847,1
3048,101,165,0.4898855,0.21520847,1
3049,192,29,0.4898277,0.21511957,1
3050,24,28,0.4898277,0.21511957,1
3051,122,196,0.4898258,0.21511663,1
3052,230,193,0.4898131,0.21509707,1
3053,237,137,0.48980194,0.21507995,1
3054,23,26,0.48980194,0.21507995,1
3055,79,8,0.4897353,0.21497741,1
3056,178,127,0.48970604,0.2149324,1
3057,120,189,0.48970604,0.2149324,1
3058,119,64,0.48970604,0.2149324,1
3059,205,63,0.48970604,0.2149324,1
3060,144,67,0.48969567,0.21491645,1
3061,232,65,0.48969567,0.21491645,1
3062,224,68,0.48969567,0.21491645,1
3063,150,127,0.48969567,0.21491645,1
3064,145,65,0.48969567,0.21491645,1
3065,155,124,0.48969567,0.21491645,1
3066,18,31,0.48964283,0.21483514,1
3067,126,188,0.48961037,0.21478517,1
3068,31,63,0.4895635,0.21471308,1
3069,117,190,0.4895635,0.21471308,1
3070,201,64,0.4895635,0.21471308,1
3071,12,128,0.4895635,0.21471308,1
3072,118,66,0.48955947,0.2147069,1
3073,176,123,0.48953283,0.21466587,1
3074,26,33,0.48949733,0.21461129,1
3075,16,159,0.48949733,0.21461129,1
3076,104,29,0.48940462,0.21446869,1
3077,188,35,0.48940462,0.21446869,1
3078,24,34,0.48940462,0.21446869,1
3079,233,129,0.48940462,0.21446869,1
3080,236,127,0.4893945,0.2144531,1
3081,147,63,0.4893945,0.2144531,1
3082,229,193,0.4893945,0.2144531,1
3083,125,195,0.4893691,0.21441399,1
3084,155,11,0.4893271,0.2143494,1
3085,241,11,0.4893271,0.2143494,1
3086,125,59,0.4893058,0.21431662,1
3087,20,162,0.48929858,0.21430552,1
3088,104,35,0.48929858,0.21430552,1
3089,20,28,0.48929858,0.21430552,1
3090,25,28,0.48929858,0.21430552,1
3091,121,196,0.48929244,0.21429606,1
3092,114,192,0.48924553,0.21422389,1
3093,111,158,0.48924553,0.21422389,1
3094,110,26,0.48921502,0.21417698,1
3095,158,11,0.489187,0.21413384,1
3096,72,11,0.489187,0.21413384,1
3097,21,38,0.489187,0.21413384,1
3098,67,10,0.489187,0.21413384,1
3099,25,161,0.48917913,0.21412176,1
3100,17,158,0.48917913,0.21412176,1
3101,16,160,0.48917913,0.21412176,1
3102,26,32,0.48917913,0.21412177,1
3103,161,9,0.48917913,0.21412176,1
3104,163,9,0.48917913,0.21412176,1
3105,111,157,0.48917913,0.21412176,1
3106,25,34,0.48917913,0.21412177,1
3107,109,28,0.48917913,0.21412177,1
3108,23,155,0.48916584,0.21410133,1
3109,239,9,0.48907286,0.21395823,1
3110,148,61,0.48905078,0.21392429,1
3111,23,161,0.48904628,0.21391734,1
3112,26,157,0.48904628,0.21391734,1
3113,110,33,0.48904628,0.21391734,1
3114,18,34,0.48904628,0.21391734,1
3115,24,158,0.48904628,0.21391734,1
3116,16,33,0.48904628,0.21391734,1
3117,195,157,0.48904628,0.21391734,1
3118,110,31,0.48904628,0.21391734,1
3119,19,158,0.48904628,0.21391734,1
3120,190,30,0.48904628,0.21391734,1
3121,110,159,0.48904628,0.21391734,1
3122,109,35,0.48904628,0.21391734,1
3123,111,29,0.48904628,0.21391734,1
3124,187,33,0.48904628,0.21391734,1
3125,187,31,0.48904628,0.21391734,1
3126,106,29,0.48904628,0.21391734,1
3127,107,162,0.48904628,0.21391734,1
3128,107,34,0.48904628,0.21391734,1
3129,103,159,0.48904628,0.21391734,1
3130,109,162,0.48896644,0.21379453,1
3131,188,30,0.48896644,0.21379453,1
3132,205,62,0.48891318,0.21371262,1
3133,200,65,0.48890388,0.21369831,1
3134,30,64,0.48890388,0.21369831,1
3135,98,126,0.48890388,0.21369831,1
3136,144,56,0.4888999,0.21369213,1
3137,68,8,0.4888999,0.21369214,1
3138,120,62,0.4888999,0.21369214,1
3139,159,9,0.4888999,0.21369214,1
3140,154,8,0.4888999,0.21369214,1
3141,177,123,0.4888636,0.21363634,1
3142,113,192,0.4888636,0.21363634,1
3143,235,130,0.4888593,0.21362972,1
3144,20,31,0.48885787,0.2136275,1
3145,22,33,0.48885787,0.2136275,1
3146,104,32,0.48885787,0.2136275,1
3147,22,29,0.4888466,0.21361016,1
3148,185,34,0.4888466,0.21361016,1
3149,106,157,0.4888466,0.21361016,1
3150,20,35,0.4888466,0.21361016,1
3151,9,125,0.48873997,0.2134461,1
3152,9,129,0.48873997,0.2134461,1
3153,15,32,0.48873997,0.2134461,1
3154,112,30,0.48873997,0.2134461,1
3155,203,67,0.48873997,0.2134461,1
3156,203,66,0.48873997,0.2134461,1
3157,111,34,0.48873997,0.2134461,1
3158,26,160,0.48873997,0.2134461,1
3159,16,32,0.48873997,0.2134461,1
3160,153,126,0.4887315,0.21343307,1
3161,229,66,0.4887315,0.21343307,1
3162,192,35,0.4886999,0.21338452,1
3163,117,191,0.48864654,0.21330239,1
3164,180,125,0.48864654,0.21330239,1
3165,149,58,0.48864654,0.21330237,1
3166,31,64,0.48864654,0.21330239,1
3167,12,127,0.48864654,0.21330239,1
3168,181,125,0.48864654,0.21330239,1
3169,97,126,0.48864654,0.21330239,1
3170,201,65,0.48864654,0.21330239,1
3171,31,194,0.48864654,0.21330239,1
3172,105,26,0.48862442,0.21326835,1
3173,148,60,0.48859066,0.21321642,1
3174,230,67,0.48857975,0.21319963,1
3175,202,66,0.48857975,0.21319963,1
3176,226,196,0.48857975,0.21319963,1
3177,118,62,0.48857975,0.21319963,1
3178,126,69,0.48843294,0.21297376,1
3179,227,68,0.4884327,0.21297339,1
3180,151,125,0.4884327,0.21297339,1
3181,239,124,0.4884327,0.21297339,1
3182,62,129,0.4884327,0.21297339,1
3183,189,30,0.48836577,0.21287042,1
3184,24,161,0.48836577,0.21287042,1
3185,195,33,0.48836577,0.21287042,1
3186,108,162,0.48836577,0.21287042,1
3187,18,158,0.48836577,0.21287042,1
3188,160,9,0.48836577,0.21287042,1
3189,232,131,0.48831218,0.212788,1
3190,151,8,0.4882452,0.21268491,1
3191,27,32,0.4882452,0.21268491,1
3192,15,160,0.4882452,0.21268491,1
3193,122,68,0.48823038,0.21266215,1
3194,126,186,0.48823038,0.21266215,1
3195,115,63,0.48821688,0.21264134,1
3196,119,68,0.48821688,0.21264134,1
3197,99,127,0.48821688,0.21264134,1
3198,113,64,0.48821688,0.21264134,1
3199,114,65,0.48821688,0.21264134,1
3200,193,35,0.48816472,0.21256112,1
3201,20,156,0.48816472,0.21256112,1
3202,25,156,0.48816472,0.21256112,1
3203,191,28,0.48807076,0.21241657,1
3204,106,36,0.48807076,0.21241657,1
3205,17,36,0.48807076,0.21241657,1
3206,115,65,0.48807076,0.21241657,1
3207,17,30,0.4880439,0.21237524,1
3208,247,9,0.4880439,0.21237524,1
3209,101,31,0.4880439,0.21237524,1
3210,112,31,0.4880439,0.21237524,1
3211,112,159,0.4880439,0.21237524,1
3212,15,31,0.4880439,0.21237524,1
3213,27,161,0.4880439,0.21237524,1
3214,28,157,0.4880439,0.21237524,1
3215,150,61,0.48803046,0.21235457,1
3216,123,187,0.48801386,0.21232904,1
3217,147,64,0.4880126,0.21232712,1
3218,147,62,0.4880126,0.21232712,1
3219,146,64,0.4880126,0.21232712,1
3220,162,9,0.4879767,0.21227187,1
3221,112,157,0.4879767,0.21227187,1
3222,187,35,0.4879767,0.21227187,1
3223,101,34,0.4879767,0.21227187,1
3224,179,124,0.48796326,0.21225117,1
3225,19,164,0.48796326,0.21225117,1
3226,186,30,0.48796326,0.21225117,1
3227,23,27,0.48796326,0.21225117,1
3228,118,67,0.48796326,0.21225117,1
3229,239,137,0.48796326,0.21225117,1
3230,75,10,0.48796326,0.21225117,1
3231,113,65,0.48794612,0.21222481,1
3232,99,126,0.48794612,0.21222481,1
3233,100,33,0.48790947,0.21216843,1
3234,197,159,0.48790947,0.21216843,1
3235,197,32,0.48790947,0.21216843,1
3236,26,31,0.48789603,0.21214774,1
3237,26,30,0.48789603,0.21214774,1
3238,188,29,0.48789603,0.21214774,1
3239,111,156,0.48789603,0.21214774,1
3240,25,162,0.48789603,0.21214774,1
3241,197,157,0.48789603,0.21214774,1
3242,197,29,0.48789603,0.21214774,1
3243,16,162,0.48789603,0.21214774,1
3244,100,35,0.48789603,0.21214774,1
3245,197,30,0.48789603,0.21214774,1
3246,16,161,0.48789603,0.21214774,1
3247,17,157,0.48789603,0.21214774,1
3248,204,63,0.4878783,0.21212047,1
3249,179,127,0.4878783,0.21212047,1
3250,117,64,0.48785117,0.21207874,1
3251,182,125,0.48785117,0.21207874,1
3252,116,66,0.48785117,0.21207874,1
3253,30,194,0.48785117,0.21207874,1
3254,201,66,0.48782873,0.21204421,1
3255,31,65,0.48782873,0.21204421,1
3256,225,68,0.4877934,0.21198986,1
3257,18,30,0.48776138,0.21194062,1
3258,102,31,0.48776138,0.21194062,1
3259,26,29,0.48773444,0.21189916,1
3260,120,68,0.48768818,0.21182802,1
3261,29,64,0.48768818,0.21182802,1
3262,114,63,0.48768818,0.21182802,1
3263,234,134,0.48762655,0.2117332,1
3264,18,163,0.48762655,0.2117332,1
3265,195,28,0.48762655,0.2117332,1
3266,24,156,0.48762655,0.2117332,1
3267,16,35,0.48762655,0.2117332,1
3268,229,194,0.48762542,0.21173146,1
3269,146,65,0.48762542,0.21173146,1
3270,108,28,0.4875726,0.21165018,1
3271,105,163,0.4875726,0.21165018,1
3272,19,28,0.4875726,0.21165018,1
3273,23,36,0.4875726,0.21165018,1
3274,192,153,0.48756033,0.21163133,1
3275,104,28,0.48755908,0.21162939,1
3276,188,36,0.48755908,0.21162939,1
3277,25,155,0.48755908,0.21162939,1
3278,185,127,0.48755217,0.21161875,1
3279,13,127,0.48755217,0.21161877,1
3280,100,125,0.48755217,0.21161875,1
3281,14,128,0.48755217,0.21161875,1
3282,15,126,0.48755217,0.21161875,1
3283,29,193,0.48749158,0.21152551,1
3284,30,192,0.48747048,0.21149306,1
3285,148,62,0.48747015,0.21149255,1
3286,235,128,0.48747015,0.21149255,1
3287,206,69,0.48734778,0.21130429,1
3288,26,156,0.48723456,0.21113011,1
3289,97,128,0.4872113,0.21109432,1
3290,149,9,0.48720294,0.21108146,1
3291,239,8,0.48720044,0.2110776,1
3292,28,193,0.48719764,0.21107328,1
3293,115,66,0.48719764,0.21107328,1
3294,114,62,0.4871703,0.21103126,1
3295,120,61,0.4871703,0.21103126,1
3296,28,65,0.4871703,0.21103126,1
3297,29,63,0.4871703,0.21103126,1
3298,199,64,0.4871703,0.21103126,1
3299,103,29,0.48715326,0.21100503,1
3300,13,125,0.48715326,0.21100503,1
3301,30,66,0.48715323,0.211005,1
3302,8,131,0.48712927,0.21096815,1
3303,182,127,0.48712927,0.21096815,1
3304,148,66,0.487099,0.21092157,1
3305,80,8,0.487099,0.21092157,1
3306,233,132,0.487099,0.21092157,1
3307,231,67,0.487099,0.21092157,1
3308,146,53,0.48705956,0.2108609,1
3309,62,131,0.4870583,0.21085896,1
3310,150,59,0.4870583,0.21085896,1
3311,11,129,0.4870176,0.21079633,1
3312,96,128,0.4870176,0.21079633,1
3313,153,125,0.48697683,0.2107336,1
3314,192,38,0.48697346,0.21072839,1
3315,180,129,0.48696327,0.21071276,1
3316,11,126,0.48696327,0.21071276,1
3317,10,129,0.48696327,0.21071276,1
3318,10,126,0.48696327,0.21071276,1
3319,179,129,0.48696327,0.21071276,1
3320,96,125,0.48696327,0.21071276,1
3321,197,158,0.48694968,0.21069184,1
3322,100,34,0.48694968,0.21069184,1
3323,236,10,0.4869016,0.21061787,1
3324,183,128,0.4868692,0.210568,1
3325,14,125,0.4868692,0.210568,1
3326,100,128,0.48685548,0.21054691,1
3327,112,63,0.48685548,0.21054691,1
3328,101,126,0.48682803,0.21050471,1
3329,106,164,0.48682737,0.21050364,1
3330,111,31,0.48671848,0.21033613,1
3331,27,157,0.48671848,0.21033613,1
3332,27,156,0.48671848,0.21033613,1
3333,111,159,0.48671848,0.21033613,1
3334,246,9,0.48671848,0.21033613,1
3335,198,32,0.48669124,0.21029422,1
3336,99,33,0.48669124,0.21029422,1
3337,197,156,0.48669124,0.21029422,1
3338,100,163,0.48669124,0.21029422,1
3339,107,29,0.4866377,0.2102119,1
3340,107,157,0.4866377,0.21021189,1
3341,106,34,0.4866377,0.21021189,1
3342,191,30,0.4866377,0.21021189,1
3343,104,159,0.4866377,0.21021189,1
3344,106,162,0.4866377,0.21021189,1
3345,109,159,0.4866377,0.21021189,1
3346,22,161,0.4866377,0.21021189,1
3347,22,34,0.4866249,0.21019217,1
3348,104,31,0.4866249,0.21019217,1
3349,20,30,0.4866249,0.21019217,1
3350,190,34,0.4866249,0.21019217,1
3351,103,157,0.48660946,0.21016842,1
3352,158,123,0.48659873,0.21015191,1
3353,186,36,0.48654127,0.21006353,1
3354,176,122,0.48652586,0.21003981,1
3355,186,125,0.48652586,0.21003981,1
3356,205,61,0.4864867,0.20997956,1
3357,30,65,0.4864867,0.20997956,1
3358,13,126,0.4864867,0.20997956,1
3359,116,62,0.4864867,0.20997956,1
3360,102,36,0.4864867,0.20997956,1
3361,200,66,0.4864867,0.20997956,1
3362,184,128,0.4864846,0.2099763,1
3363,15,125,0.4864846,0.2099763,1
3364,14,127,0.4864846,0.2099763,1
3365,199,67,0.4864846,0.2099763,1
3366,204,68,0.48647305,0.20995855,1
3367,198,31,0.48647305,0.20995855,1
3368,8,124,0.48647305,0.20995855,1
3369,198,158,0.48647305,0.20995855,1
3370,99,34,0.48647305,0.20995855,1
3371,27,192,0.48638818,0.20982799,1
3372,196,27,0.48637745,0.20981148,1
3373,17,164,0.48637745,0.20981148,1
3374,100,127,0.4863744,0.2098068,1
3375,187,38,0.4863683,0.20979738,1
3376,26,161,0.4863364,0.20974837,1
3377,16,158,0.4863364,0.20974837,1
3378,236,126,0.48627165,0.2096487,1
3379,97,125,0.48621333,0.20955896,1
3380,180,124,0.48621333,0.20955896,1
3381,185,35,0.48621333,0.20955896,1
3382,28,156,0.48621333,0.20955896,1
3383,197,65,0.4861675,0.20948847,1
3384,198,63,0.4861675,0.20948847,1
3385,205,69,0.4860984,0.2093822,1
3386,123,59,0.48602933,0.20927587,1
3387,103,156,0.48599404,0.20922163,1
3388,72,9,0.48598164,0.20920251,1
3389,158,9,0.48598164,0.20920251,1
3390,190,35,0.4859558,0.2091628,1
3391,206,60,0.48589092,0.20906295,1
3392,28,63,0.48589092,0.20906295,1
3393,198,64,0.48589092,0.20906295,1
3394,200,63,0.48589092,0.20906295,1
3395,98,128,0.48589092,0.20906295,1
3396,197,66,0.48589092,0.20906295,1
3397,17,163,0.48587048,0.20903152,1
3398,196,28,0.48587048,0.20903152,1
3399,30,191,0.48587048,0.20903152,1
3400,15,158,0.48585674,0.20901039,1
3401,111,35,0.48585674,0.20901039,1
3402,184,129,0.4858355,0.2089777,1
3403,121,60,0.48582163,0.20895638,1
3404,12,129,0.48582163,0.20895638,1
3405,112,33,0.48580176,0.20892583,1
3406,125,58,0.48579392,0.20891373,1
3407,29,194,0.48579392,0.20891374,1
3408,107,36,0.48578802,0.20890467,1
3409,76,10,0.48578802,0.20890467,1
3410,196,155,0.48578802,0.20890467,1
3411,193,27,0.48578802,0.20890467,1
3412,104,37,0.48578802,0.20890467,1
3413,101,164,0.48578802,0.20890467,1
3414,102,164,0.48578802,0.20890467,1
3415,195,155,0.48578802,0.20890467,1
3416,237,126,0.48573288,0.20881984,1
3417,239,123,0.48571926,0.20879887,1
3418,62,132,0.48571926,0.20879887,1
3419,196,34,0.48569173,0.20875652,1
3420,103,37,0.48569173,0.20875652,1
3421,27,28,0.4856642,0.20871417,1
3422,194,154,0.4856642,0.20871417,1
3423,113,156,0.4856642,0.20871417,1
3424,100,162,0.4856642,0.20871417,1
3425,100,160,0.48565042,0.20869298,1
3426,113,158,0.48565042,0.20869298,1
3427,100,32,0.48565042,0.20869298,1
3428,236,125,0.48558158,0.20858704,1
3429,109,163,0.48551264,0.208481,1
3430,187,127,0.4854884,0.20844373,1
3431,63,131,0.48548225,0.20843424,1
3432,201,63,0.48547453,0.20842233,1
3433,205,60,0.48547453,0.20842233,1
3434,29,191,0.4854467,0.20837955,1
3435,179,122,0.4854467,0.20837955,1
3436,203,68,0.4854467,0.20837955,1
3437,27,65,0.4854467,0.20837955,1
3438,16,163,0.48544365,0.20837487,1
3439,197,28,0.48544365,0.20837487,1
3440,180,127,0.48538846,0.20828995,1
3441,164,9,0.48538846,0.20828994,1
3442,178,130,0.48538846,0.20828995,1
3443,203,63,0.48538846,0.20828995,1
3444,100,161,0.48534703,0.20822619,1
3445,194,35,0.48534703,0.20822619,1
3446,197,33,0.48534703,0.20822619,1
3447,99,161,0.48534703,0.20822619,1
3448,113,157,0.48534703,0.20822619,1
3449,63,134,0.48534703,0.20822619,1
3450,19,156,0.48534703,0.20822619,1
3451,14,159,0.48534703,0.20822619,1
3452,61,132,0.48530555,0.20816243,1
3453,226,69,0.48530555,0.20816243,1
3454,207,59,0.48527956,0.20812243,1
3455,111,193,0.48527956,0.20812243,1
3456,28,190,0.48527956,0.20812243,1
3457,195,25,0.4852483,0.20807432,1
3458,178,122,0.48523647,0.20805609,1
3459,14,160,0.4851811,0.20797095,1
3460,26,66,0.4851401,0.20790784,1
3461,207,70,0.4851261,0.20788634,1
3462,228,67,0.4850852,0.20782337,1
3463,224,196,0.4850852,0.20782337,1
3464,26,193,0.48505628,0.20777892,1
3465,102,125,0.48505628,0.20777892,1
3466,64,190,0.48500556,0.20770091,1
3467,193,34,0.48498297,0.2076661,1
3468,20,157,0.48498297,0.2076661,1
3469,23,157,0.48498297,0.2076661,1
3470,188,32,0.48498297,0.2076661,1
3471,109,32,0.48498297,0.2076661,1
3472,104,158,0.48498297,0.2076661,1
3473,109,160,0.48498297,0.2076661,1
3474,182,129,0.4849733,0.20765129,1
3475,31,190,0.48493046,0.2075853,1
3476,100,124,0.48484647,0.20745611,1
3477,112,34,0.48483455,0.20743778,1
3478,113,33,0.48483455,0.20743778,1
3479,63,132,0.4848196,0.20741479,1
3480,181,129,0.48475116,0.20730953,1
3481,185,124,0.48474842,0.20730525,1
3482,16,124,0.48474842,0.20730525,1
3483,196,67,0.48474842,0.20730525,1
3484,188,37,0.48465383,0.20715977,1
3485,25,154,0.48465383,0.20715977,1
3486,193,37,0.48465383,0.20715977,1
3487,15,129,0.4846502,0.20715418,1
3488,17,125,0.4846502,0.20715418,1
3489,102,156,0.484626,0.20711695,1
3490,63,130,0.48461992,0.2071076,1
3491,181,124,0.48455638,0.20700984,1
3492,14,163,0.48454246,0.20698842,1
3493,28,29,0.48454246,0.20698842,1
3494,64,189,0.48451328,0.20694354,1
3495,26,63,0.48449573,0.20691653,1
3496,111,163,0.48447278,0.20688121,1
3497,97,123,0.4844395,0.20683001,1
3498,98,129,0.4844395,0.20683001,1
3499,30,62,0.4843973,0.20676507,1
3500,188,33,0.4843685,0.20672078,1
3501,27,67,0.48429874,0.20661347,1
3502,107,156,0.48428977,0.20659968,1
3503,191,29,0.48428977,0.20659968,1
3504,106,35,0.48428977,0.20659968,1
3505,163,10,0.4842774,0.20658064,1
3506,161,10,0.4842774,0.20658064,1
3507,195,36,0.4842774,0.20658064,1
3508,233,192,0.4842729,0.20657372,1
3509,233,127,0.4842729,0.20657372,1
3510,65,187,0.4842075,0.20647313,1
3511,79,9,0.48419353,0.20645161,1
3512,113,155,0.48419353,0.20645161,1
3513,111,155,0.48419353,0.20645161,1
3514,28,159,0.48419353,0.20645161,1
3515,113,29,0.48419353,0.20645161,1
3516,188,28,0.48419353,0.20645161,1
3517,14,161,0.48419353,0.20645161,1
3518,64,185,0.4841525,0.20638846,1
3519,63,133,0.4841525,0.20638846,1
3520,26,67,0.48414367,0.2063749,1
3521,206,59,0.48408723,0.20628805,1
3522,109,191,0.48408723,0.20628804,1
3523,27,195,0.4840731,0.20626634,1
3524,190,127,0.4840731,0.20626634,1
3525,17,126,0.4840731,0.20626634,1
3526,16,128,0.4840731,0.20626634,1
3527,18,124,0.4840731,0.20626634,1
3528,114,32,0.4840536,0.20623633,1
3529,199,30,0.4840536,0.20623633,1
3530,14,33,0.4840536,0.20623633,1
3531,183,33,0.4840536,0.20623633,1
3532,199,62,0.48404485,0.20622288,1
3533,31,189,0.48404485,0.20622289,1
3534,31,62,0.48404485,0.20622288,1
3535,66,186,0.48395553,0.20608546,1
3536,149,8,0.48395553,0.20608546,1
3537,106,165,0.48395553,0.20608546,1
3538,65,186,0.48395553,0.20608546,1
3539,184,32,0.48385733,0.2059344,1
3540,15,163,0.48378718,0.20582643,1
3541,30,195,0.48378718,0.20582643,1
3542,196,63,0.48373362,0.20574406,1
3543,30,61,0.48373362,0.20574406,1
3544,98,123,0.48371947,0.20572224,1
3545,30,67,0.48371947,0.20572224,1
3546,241,9,0.48371068,0.20570874,1
3547,96,123,0.48364663,0.20561023,1
3548,202,63,0.48363256,0.20558858,1
3549,203,60,0.48363256,0.20558858,1
3550,152,159,0.48361847,0.2055669,1
3551,180,130,0.48360443,0.2055453,1
3552,30,189,0.4835918,0.20552585,1
3553,109,192,0.4835918,0.20552585,1
3554,99,129,0.4835776,0.20550402,1
3555,113,34,0.4835763,0.20550199,1
3556,199,158,0.48356223,0.20548035,1
3557,199,31,0.48356223,0.20548035,1
3558,183,32,0.48356223,0.20548035,1
3559,114,33,0.48356223,0.20548035,1
3560,25,192,0.4835208,0.20541665,1
3561,186,128,0.4835208,0.20541665,1
3562,26,190,0.4835208,0.20541665,1
3563,105,154,0.48342133,0.20526361,1
3564,192,26,0.48342133,0.20526361,1
3565,177,132,0.48336494,0.20517683,1
3566,25,63,0.48336443,0.20517607,1
3567,27,68,0.48336443,0.20517607,1
3568,28,189,0.48336443,0.20517607,1
3569,26,194,0.48333597,0.2051323,1
3570,64,188,0.48333246,0.20512684,1
3571,185,33,0.48333246,0.20512684,1
3572,182,130,0.4832933,0.20506659,1
3573,199,157,0.483252,0.2050031,1
3574,96,130,0.4832363,0.20497894,1
3575,112,32,0.4831703,0.2048774,1
3576,178,132,0.48308235,0.20474213,1
3577,150,64,0.4830621,0.2047109,1
3578,145,67,0.4830621,0.2047109,1
3579,30,188,0.48300806,0.2046278,1
3580,31,68,0.48299742,0.20461145,1
3581,112,27,0.48299742,0.20461145,1
3582,146,66,0.48299435,0.20460671,1
3583,15,29,0.48289824,0.20445883,1
3584,31,195,0.4828557,0.2043934,1
3585,198,28,0.48279893,0.20430607,1
3586,157,155,0.48279095,0.20429377,1
3587,144,68,0.48273662,0.2042102,1
3588,65,189,0.48273662,0.2042102,1
3589,194,29,0.48270237,0.20415753,1
3590,194,156,0.48270237,0.20415753,1
3591,25,191,0.48266464,0.20409945,1
3592,186,129,0.48266464,0.20409946,1
3593,103,127,0.48266464,0.20409946,1
3594,198,155,0.4826427,0.2040657,1
3595,165,8,0.4825871,0.20398016,1
3596,101,130,0.48257858,0.20396708,1
3597,110,190,0.48257858,0.20396708,1
3598,18,128,0.48257858,0.20396708,1
3599,19,126,0.48257858,0.20396708,1
3600,24,66,0.48257858,0.20396708,1
3601,153,9,0.48243532,0.20374666,1
3602,29,188,0.48237747,0.20365767,1
3603,99,123,0.48237216,0.20364952,1
3604,185,130,0.4823631,0.20363554,1
3605,23,195,0.48230553,0.203547,1
3606,102,129,0.48230553,0.203547,1
3607,20,125,0.48230553,0.203547,1
3608,18,129,0.48230553,0.203547,1
3609,108,193,0.48230553,0.203547,1
3610,202,60,0.48229116,0.20352486,1
3611,202,61,0.48228657,0.20351785,1
3612,99,130,0.48226237,0.20348056,1
3613,108,192,0.48226237,0.20348056,1
3614,190,128,0.48226237,0.20348056,1
3615,107,127,0.48226237,0.20348056,1
3616,16,123,0.48221916,0.2034141,1
3617,15,164,0.48218662,0.20336406,1
3618,24,194,0.48216152,0.2033254,1
3619,96,122,0.4820866,0.20321015,1
3620,97,122,0.4820866,0.20321015,1
3621,155,9,0.48204678,0.20314892,1
3622,147,67,0.482015,0.20310007,1
3623,192,28,0.4820065,0.20308696,1
3624,25,196,0.48194504,0.20299236,1
3625,15,37,0.48194343,0.20298992,1
3626,102,124,0.48193055,0.20297013,1
3627,238,11,0.48182875,0.2028135,1
3628,177,133,0.48180044,0.20276989,1
3629,112,26,0.48180008,0.20276937,1
3630,63,127,0.48171395,0.20263687,1
3631,115,156,0.4816565,0.20254846,1
3632,81,8,0.48164383,0.20252898,1
3633,15,33,0.48157585,0.20242436,1
3634,108,127,0.48156857,0.20241319,1
3635,18,123,0.48153955,0.20236853,1
3636,179,133,0.48151267,0.20232722,1
3637,178,133,0.48151267,0.20232722,1
3638,13,161,0.4814695,0.20226078,1
3639,26,64,0.48146507,0.20225398,1
3640,183,131,0.48143792,0.20221217,1
3641,64,187,0.48143753,0.20221162,1
3642,96,124,0.48137105,0.2021093,1
3643,179,128,0.48137105,0.2021093,1
3644,238,9,0.48135978,0.20209196,1
3645,157,10,0.48133272,0.20205034,1
3646,112,29,0.48129213,0.20198794,1
3647,191,66,0.4812051,0.20185402,1
3648,28,196,0.48117596,0.2018092,1
3649,152,158,0.48116177,0.20178738,1
3650,116,30,0.48110878,0.20170586,1
