split_index,feature,importance
7,lap_skew,0.02335206553904251
7,lap_excess_kurtosis,0.021506653894910157
7,grad_mean,0.013885147929661352
7,grad_std,0.01766321652131091
7,grad_skew,0.02096601288889759
7,grad_excess_kurtosis,0.02697780920692451
7,coarse_hist_bin_00,0.01903679530903411
7,coarse_hist_bin_01,0.015401780701601956
7,coarse_hist_bin_02,0.025355063114750935
7,coarse_hist_bin_03,0.017863505457171823
7,coarse_hist_bin_04,0.02395916621132891
7,coarse_hist_bin_05,0.02151337153480112
7,coarse_hist_bin_06,0.029020975542640944
7,coarse_hist_bin_07,0.01818406815869833
7,coarse_hist_bin_08,0.01987519165836777
7,coarse_hist_bin_09,0.025352632927926545
7,coarse_hist_bin_10,0.022825698463700868
7,coarse_hist_bin_11,0.02611452842129419
7,coarse_hist_bin_12,0.01256311213788305
7,coarse_hist_bin_13,0.015773036843206332
7,coarse_hist_bin_14,0.021805297216879682
7,coarse_hist_bin_15,0.010766559072485336
8,mean_intensity,0.01408810361633892
8,std_intensity,0.013996409542244018
8,median_intensity,0.003991060457871009
8,mad_intensity,0.007584025011309275
8,lsb_mean,0.260253715305507
8,lsb_h_agreement,0.020591014349797845
8,lsb_v_agreement,0.0288140920353201
8,pair_balance_mean,0.02492171135827443
8,pair_balance_std,0.026506400874017316
8,pair_balance_max,0.023534721734597606
8,pair_mass_std,0.022036475659378496
8,residual_mean,0.005972715626838409
8,residual_std,0.015959980797192654
8,residual_mean_abs,0.016415232962799904
8,residual_skew,0.02329658054716462
8,residual_excess_kurtosis,0.013770145771258182
8,lap_mean,0.004307332704475168
8,lap_std,0.017705633095520243
8,lap_mean_abs,0.02010118991309961
8,lap_skew,0.02098376985030707
8,lap_excess_kurtosis,0.02297153511934044
8,grad_mean,0.013716421562374854
8,grad_std,0.0162498358127237
8,grad_skew,0.021721338365869067
8,grad_excess_kurtosis,0.023982660252120404
8,coarse_hist_bin_00,0.01925283060328465
8,coarse_hist_bin_01,0.017893681538120057
8,coarse_hist_bin_02,0.024635281571663253
8,coarse_hist_bin_03,0.020851838709447505
8,coarse_hist_bin_04,0.020113638376739316
8,coarse_hist_bin_05,0.021443454449350426
8,coarse_hist_bin_06,0.022095967459985023
8,coarse_hist_bin_07,0.019260671934192702
8,coarse_hist_bin_08,0.023185173543681763
8,coarse_hist_bin_09,0.02493047841564056
8,coarse_hist_bin_10,0.023932009559296696
8,coarse_hist_bin_11,0.016615862987222337
8,coarse_hist_bin_12,0.02096569272839583
